id,product_id,product_code,product_name,issuer,issuer_code,risk_level,risk_level_code,product_type,product_type_code,currency,investment_period,min_investment,sale_status,sale_regions,start_date,end_date,product_category,income_type,sale_method,crawl_time,created_at,updated_at
1,144270,C1010207000004,基金股票双重精选人民币理财产品2007年第2期,中国工商银行股份有限公司,C10102,一级(低),01,N/A,NA,人民币(CNY),7天-1个月(含),100000,09,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,台湾,香港,澳门,大连市,宁波市,厦门市,青岛市,深圳市",2008/01/18,9999/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.043279,2025-05-16 15:56:39.043285
2,1798373,C1091918000365,云南红塔银行“红塔财富”筑梦系列天天复盈开放式净值型人民币理财产品,云南红塔银行股份有限公司,C10919,一级(低),01,N/A,NA,人民币(CNY),每日,10000,09,全国,2018/12/12,2099/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.045052,2025-05-16 15:56:39.045056
3,144271,C1010207000003,基金股票双重精选人民币理财产品2007年第1期,中国工商银行股份有限公司,C10102,一级(低),01,N/A,NA,人民币(CNY),7天-1个月(含),100000,09,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,台湾,香港,澳门,大连市,宁波市,厦门市,青岛市,深圳市",2007/12/20,9999/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.045983,2025-05-16 15:56:39.045986
4,1897810,C1080919000244,红玫瑰添元理财产品第1期,盛京银行股份有限公司,C10809,二级(中低),02,N/A,NA,人民币(CNY),每日,50000,09,"北京市,天津市,辽宁省,吉林省,上海市,大连市",2019/04/25,2099/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.046898,2025-05-16 15:56:39.046901
5,1733832,C1092918000192,人生盈家35天型,浙江泰隆商业银行股份有限公司,C10929,二级(中低),02,N/A,NA,人民币(CNY),每日,50000,09,"上海市,江苏省,浙江省",2018/08/30,2099/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.047813,2025-05-16 15:56:39.047816
6,787952,C1050415000081,代客境外理财产品(海外基金系列)- 贝莱德环球企业债券基金（美元）,恒生银行（中国）有限公司,C10504,二级(中低),02,固定收益类,01,美元(USD),每日,20000,09,"北京市,上海市,浙江省,福建省,广东省,深圳市",2015/03/23,2999/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.048728,2025-05-16 15:56:39.048731
7,1337256,C3042717000006,厦门农商银行-丰沃2号债券投资理财计划,厦门农村商业银行股份有限公司,C12434,二级(中低),02,N/A,NA,人民币(CNY),6-12个月(含),50000,09,全国,2017/07/20,2099/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.049639,2025-05-16 15:56:39.049642
8,787951,C1050415000080,代客境外理财产品(海外基金系列)- 贝莱德环球企业债券基金（美元-人民币）,恒生银行（中国）有限公司,C10504,二级(中低),02,固定收益类,01,人民币(CNY),每日,100000,09,"北京市,上海市,浙江省,福建省,广东省,深圳市",2015/03/23,2999/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.050548,2025-05-16 15:56:39.050551
9,1733623,C1092918000191,天添向上2号,浙江泰隆商业银行股份有限公司,C10929,二级(中低),02,N/A,NA,人民币(CNY),每日,50000,09,"上海市,江苏省,浙江省",2018/08/30,2050/12/30,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.051459,2025-05-16 15:56:39.051462
10,1055151,C1136016000054,2016年“融智理财·天天添利净值型”人民币理财产品,湖南银行股份有限公司,C11360,二级(中低),02,N/A,NA,人民币(CNY),每日,10000,09,湖南省,2016/06/01,2099/12/31,03,03,02,2025-05-16 15:56:39,2025-05-16 15:56:39.052368,2025-05-16 15:56:39.052371
11,1000049614,Z7008925000256,北银理财京华远见春系列美元天天金1号理财产品,北银理财有限责任公司,Z70089,一级(低),01,固定收益类,01,美元(USD),每日,1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,厦门市,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/21,2099/12/31,03,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.053349,2025-05-16 15:56:39.053352
12,1000051346,Z7003225000120,南银理财添瑞日日聚宝14号现金管理类公募人民币理财产品,南银理财有限责任公司,Z70032,一级(低),01,固定收益类,01,人民币(CNY),每日,0.01,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市,香港,澳门,台湾",2025/05/21,2035/12/28,03,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.054267,2025-05-16 15:56:39.054270
13,1000035707,Z7003225000119,南银理财添瑞日日聚宝13号现金管理类公募人民币理财产品,南银理财有限责任公司,Z70032,一级(低),01,固定收益类,01,人民币(CNY),每日,0.01,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市,香港,澳门,台湾",2025/05/21,2035/12/28,03,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.055181,2025-05-16 15:56:39.055184
14,1000047976,Z7001925000521,中邮理财全球汇利QDII·鸿运最短持有30天2号美元理财产品,中邮理财有限责任公司,Z70019,一级(低),01,固定收益类,01,美元(USD),每日,1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,宁波市,浙江省,安徽省,福建省,厦门市,江西省,青岛市,山东省,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/22,2099/12/31,03,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.056154,2025-05-16 15:56:39.056158
15,1000042044,Z7003525000180,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划（货币型H）,青银理财有限责任公司,Z70035,一级(低),01,固定收益类,01,人民币(CNY),每日,1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2035/06/05,03,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.057189,2025-05-16 15:56:39.057193
16,1000042039,Z7003525000175,青银理财璀璨人生奋斗系列开放式净值型人民币理财计划（货币型I）,青银理财有限责任公司,Z70035,一级(低),01,固定收益类,01,人民币(CNY),每日,1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/06/05,2035/06/19,03,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.058138,2025-05-16 15:56:39.058141
17,1000028813,Z7002024003180,兴银理财稳利安盈封闭式2025年25期固收类理财产品,兴银理财有限责任公司,Z70020,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/27,2025/09/25,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.059333,2025-05-16 15:56:39.059338
18,1000051202,Z7000825000729,工银理财·稳益固定收益类封闭式理财产品（25GS2794）,工银理财有限责任公司,Z70008,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2025/09/24,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.060340,2025-05-16 15:56:39.060344
19,1000047454,Z7001125000267,农银理财农银安心·灵珑同业存单及存款增强第282期理财产品,农银理财有限责任公司,Z70011,一级(低),01,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/23,2025/08/27,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.061278,2025-05-16 15:56:39.061281
20,1000048796,Z7002025000733,兴银理财汇利稳健一年封闭式167期固收类理财产品,兴银理财有限责任公司,Z70020,一级(低),01,固定收益类,01,美元(USD),1-3年(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/05/21,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.062190,2025-05-16 15:56:39.062193
21,1000044173,Z7005125000033,贝莱德建信理财贝远稳航美元固定收益类理财产品第4期（封闭式）,贝莱德建信理财有限责任公司,Z70051,一级(低),01,固定收益类,01,美元(USD),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/22,2026/04/28,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.063106,2025-05-16 15:56:39.063109
22,1000029976,Z7003924000713,华夏理财悦安封闭式理财产品176号,华夏理财有限责任公司,Z70039,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市,香港,澳门,台湾,其他国家或地区",2025/05/21,2025/10/14,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.064027,2025-05-16 15:56:39.064030
23,1000044433,Z7002025000515,兴银理财稳利安盈封闭式2025年463期固收类理财产品,兴银理财有限责任公司,Z70020,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/20,2025/08/27,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.064939,2025-05-16 15:56:39.064942
24,1000042740,Z7001925000356,中邮理财恒利·鸿运封闭式2025年第120期人民币理财产品,中邮理财有限责任公司,Z70019,一级(低),01,固定收益类,01,人民币(CNY),1-3年(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,宁波市,浙江省,安徽省,福建省,厦门市,江西省,青岛市,山东省,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区",2025/05/20,2026/05/27,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.065841,2025-05-16 15:56:39.065845
25,1000040963,Z7002025000400,兴银理财稳利安盈封闭式2025年460期固收类理财产品,兴银理财有限责任公司,Z70020,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/27,2025/09/28,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.066752,2025-05-16 15:56:39.066756
26,1000050841,Z7003725000203,汇华理财-财富灯塔稳享封闭式固定收益类理财产品2594期,汇华理财有限公司,Z70037,一级(低),01,固定收益类,01,美元(USD),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,青岛市,宁波市,厦门市,大连市",2025/05/22,2025/11/19,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.067661,2025-05-16 15:56:39.067664
27,1000048501,Z7002025000717,兴银理财稳利安心盈封闭式2025年224期固收类理财产品,兴银理财有限责任公司,Z70020,一级(低),01,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/27,2026/01/06,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.068581,2025-05-16 15:56:39.068584
28,1000036399,Z7007025000014,施罗德交银理财得润安盈美元（QDII）1年封闭式2505理财产品,施罗德交银理财有限公司,Z70070,一级(低),01,固定收益类,01,美元(USD),6-12个月(含),1,05,"北京市,上海市,天津市,山东省,青岛市,黑龙江省,吉林省,辽宁省,大连市,江苏省,浙江省,宁波市,江西省,安徽省,福建省,厦门市,山西省,河南省,河北省,湖南省,湖北省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,云南省,贵州省,陕西省,甘肃省,青海省,内蒙古自治区,宁夏回族自治区,新疆维吾尔自治区,西藏自治区",2025/05/22,2026/05/20,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.069488,2025-05-16 15:56:39.069491
29,1000027840,Z7001424001232,阳光金安心计划-存单存款策略88期（封闭式）,光大理财有限责任公司,Z70014,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),1,05,"北京市,上海市,天津市,山东省,青岛市,黑龙江省,吉林省,辽宁省,大连市,江苏省,浙江省,宁波市,江西省,安徽省,福建省,厦门市,山西省,河南省,河北省,湖南省,湖北省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,云南省,贵州省,陕西省,甘肃省,青海省,内蒙古自治区,宁夏回族自治区,新疆维吾尔自治区,西藏自治区",2025/05/22,2025/11/19,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.070400,2025-05-16 15:56:39.070403
30,1000049730,Z7000925000600,交银理财稳享美元6个月封闭式2523理财产品,交银理财有限责任公司,Z70009,一级(低),01,固定收益类,01,美元(USD),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/21,2025/11/18,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.071276,2025-05-16 15:56:39.071279
31,1000049359,C1122125000064,上海农商银行鑫安利封闭式25051期（乡村振兴特别款）人民币理财产品,上海农村商业银行股份有限公司,C11221,一级(低),01,固定收益类,01,人民币(CNY),3-6个月(含),10000,05,"上海市,江苏省,浙江省,湖南省",2025/05/21,2025/09/17,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.072149,2025-05-16 15:56:39.072153
32,1000049766,Z7001125000332,农银理财农银安心·灵珑同业存单及存款增强第285期理财产品,农银理财有限责任公司,Z70011,一级(低),01,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/20,2025/12/02,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.073103,2025-05-16 15:56:39.073124
33,1000048064,Z7001025000572,中银理财全球配置高评级美元封闭2548,中银理财有限责任公司,Z70010,一级(低),01,固定收益类,01,美元(USD),3-6个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,大连市,吉林省,黑龙江省,上海市,江苏省,浙江省,宁波市,安徽省,福建省,江西省,山东省,青岛市,河南省,湖北省,湖南省,广东省,深圳市,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,厦门市",2025/05/20,2025/08/21,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.074082,2025-05-16 15:56:39.074085
34,1000042294,Z7000825000517,工银理财·稳益同业存单及存款固定收益类(QDII)封闭式理财产品(25GS8701),工银理财有限责任公司,Z70008,一级(低),01,固定收益类,01,人民币(CNY),6-12个月(含),1,05,"北京市,天津市,河北省,山西省,内蒙古自治区,辽宁省,吉林省,黑龙江省,上海市,江苏省,浙江省,安徽省,福建省,江西省,山东省,河南省,湖北省,湖南省,广东省,广西壮族自治区,海南省,重庆市,四川省,贵州省,云南省,西藏自治区,陕西省,甘肃省,青海省,宁夏回族自治区,新疆维吾尔自治区,大连市,宁波市,厦门市,青岛市,深圳市",2025/05/20,2026/05/12,01,03,01,2025-05-16 15:56:39,2025-05-16 15:56:39.075019,2025-05-16 15:56:39.075022
